Date,CLOSE_y
2015-01-02,4.26619481914876
2015-01-03,4.26619481914876
2015-01-04,4.254335298531042
2015-01-05,4.279301532151069
2015-01-06,4.269697449699962
2015-01-07,4.265352359115782
2015-01-08,4.252487263318897
2015-01-09,4.252487263318897
2015-01-10,4.252487263318897
2015-01-11,4.231349083214389
2015-01-12,4.227271605597732
2015-01-13,4.2181832991257
2015-01-14,4.23642266081509
2015-01-15,4.234541192715384
2015-01-16,4.234541192715384
2015-01-17,4.234541192715384
2015-01-18,4.232511029605105
2015-01-19,4.22361689792624
2015-01-20,4.204244757921959
2015-01-21,4.199755076629969
2015-01-22,4.1751562049585145
2015-01-23,4.1751562049585145
2015-01-24,4.1751562049585145
2015-01-25,4.143769445549624
2015-01-26,4.1563799531415535
2015-01-27,4.150409786155049
2015-01-28,4.161379963558259
2015-01-29,4.141228148120951
2015-01-30,4.141228148120951
2015-01-31,4.141228148120951
2015-02-01,4.134206095647231
2015-02-02,4.155753190350744
2015-02-03,4.153713494028934
2015-02-04,4.1356464415792065
2015-02-05,4.145829504910609
2015-02-06,4.145829504910609
2015-02-07,4.145829504910609
2015-02-08,4.133885736842633
2015-02-09,4.151039905898646
2015-02-10,4.157945143631696
2015-02-11,4.161847435323687
2015-02-12,4.177306082936448
2015-02-13,4.177306082936448
2015-02-14,4.177306082936448
2015-02-15,4.185859671057874
2015-02-16,4.175002465239555
2015-02-17,4.162781723775329
2015-02-18,4.162781723775329
2015-02-19,4.164647686064525
2015-02-20,4.164647686064525
2015-02-21,4.164647686064525
2015-02-22,4.154969184038536
2015-02-23,4.160756327741352
2015-02-24,4.14946386144318
2015-02-25,4.1640260854229085
2015-02-26,4.154969184038536
2015-02-27,4.154969184038536
2015-02-28,4.154969184038536
2015-03-01,4.137723285524046
2015-03-02,4.137723285524046
2015-03-03,4.108576144468825
2015-03-04,4.088829381533991
2015-03-05,4.051089053551143
2015-03-06,4.051089053551143
2015-03-07,4.051089053551143
2015-03-08,4.0700518696530565
2015-03-09,4.051958845725663
2015-03-10,4.058890081237698
2015-03-11,4.076010855533596
2015-03-12,4.056123349401903
2015-03-13,4.056123349401903
2015-03-14,4.056123349401903
2015-03-15,4.06971028126374
2015-03-16,4.057680577850509
2015-03-17,4.00514898341763
2015-03-18,4.012592060349841
2015-03-19,3.986759351542163
2015-03-20,3.986759351542163
2015-03-21,3.986759351542163
2015-03-22,3.9512437185814275
2015-03-23,4.041646773221651
2015-03-24,4.01349597435878
2015-03-25,4.00514898341763
2015-03-26,3.983599203917368
2015-03-27,3.983599203917368
2015-03-28,3.983599203917368
2015-03-29,3.9742463486082777
2015-03-30,3.9527809979003137
2015-03-31,3.865979066926739
2015-04-01,3.863462814812769
2015-04-02,3.864721732310133
2015-04-03,3.864721732310133
2015-04-04,3.864721732310133
2015-04-05,3.865979066926739
2015-04-06,3.882594194737334
2015-04-07,3.895080284697834
2015-04-08,3.861571461932048
2015-04-09,3.85946575468947
2015-04-10,3.85946575468947
2015-04-11,3.85946575468947
2015-04-12,3.9043939782636548
2015-04-13,3.9322177127136655
2015-04-14,3.907010463604602
2015-04-15,3.930255773689206
2015-04-16,3.947583180826697
2015-04-17,3.947583180826697
2015-04-18,3.947583180826697
2015-04-19,3.9318256327243257
2015-04-20,3.9326096390365346
2015-04-21,3.9781852076818147
2015-04-22,3.9854593235013285
2015-04-23,4.061304708143901
2015-04-24,4.061304708143901
2015-04-25,4.061304708143901
2015-04-26,4.0943445622221
2015-04-27,4.060443010546419
2015-04-28,4.024815832903268
2015-04-29,4.019441402195416
2015-04-30,3.993602992420569
2015-05-01,3.993602992420569
2015-05-02,3.993602992420569
2015-05-03,4.0328237055738505
2015-05-04,4.04952151861378
2015-05-05,4.083789048282584
2015-05-06,4.060443010546419
2015-05-07,4.07753744390572
2015-05-08,4.07753744390572
2015-05-09,4.07753744390572
2015-05-10,4.095011006765261
2015-05-11,4.076859247881081
2015-05-12,4.063713518668578
2015-05-13,4.038655656361512
2015-05-14,4.04952151861378
2015-05-15,4.04952151861378
2015-05-16,4.04952151861378
2015-05-17,4.045329372736371
2015-05-18,4.019261756097745
2015-05-19,4.004237489415957
2015-05-20,4.037950562025936
2015-05-21,4.04952151861378
2015-05-22,4.04952151861378
2015-05-23,4.04952151861378
2015-05-24,4.073291153024268
2015-05-25,4.09150720740194
2015-05-26,4.086648355587631
2015-05-27,4.083115080270552
2015-05-28,4.100492292808335
2015-05-29,4.100492292808335
2015-05-30,4.100492292808335
2015-05-31,4.078553876315777
2015-06-01,4.1067670822206574
2015-06-02,4.092342559551428
2015-06-03,4.099497927462895
2015-06-04,4.090671156855792
2015-06-05,4.090671156855792
2015-06-06,4.090671156855792
2015-06-07,4.081765780015241
2015-06-08,4.092175544937261
2015-06-09,4.132121926556131
2015-06-10,4.1588830833596715
2015-06-11,4.123093975508087
2015-06-12,4.123093975508087
2015-06-13,4.123093975508087
2015-06-14,4.103139109903596
2015-06-15,4.06474409244581
2015-06-16,4.049695810553219
2015-06-17,4.070393341399587
2015-06-18,4.07533162304017
2015-06-19,4.07533162304017
2015-06-20,4.07533162304017
2015-06-21,4.061476958596484
2015-06-22,4.080752608702634
2015-06-23,4.102643365036796
2015-06-24,4.089499510558901
2015-06-25,4.085976312551584
2015-06-26,4.085976312551584
2015-06-27,4.085976312551584
2015-06-28,4.059753117452481
2015-06-29,4.027848570933736
2015-06-30,3.9749978045895347
2015-07-01,3.9520126536443043
2015-07-02,3.9400272018377436
2015-07-03,3.9400272018377436
2015-07-04,3.9400272018377436
2015-07-05,3.878879786834892
2015-07-06,3.8501476017100584
2015-07-07,3.792788917504448
2015-07-08,3.872866290226952
2015-07-09,3.8918202981106265
2015-07-10,3.8918202981106265
2015-07-11,3.8918202981106265
2015-07-12,3.888344878073569
2015-07-13,3.895283681423848
2015-07-14,3.8832119235740263
2015-07-15,3.871201010907891
2015-07-16,3.886705197443856
2015-07-17,3.886705197443856
2015-07-18,3.886705197443856
2015-07-19,3.9448773422990935
2015-07-20,3.9382753765722116
2015-07-21,3.9027804240612136
2015-07-22,3.9104217240611723
2015-07-23,3.912023005428146
2015-07-24,3.912023005428146
2015-07-25,3.912023005428146
